flight_id,callsign,number,icao24,registration,typecode,origin,landing,destination,diverted,tweet_problem,tweet_result,tweet_fueldump,avh_id,avh_problem,avh_result,avh_fueldump,flight_date,flight_year,flight_month,flight_day,year_month,problem_category,diverted_airport,diverted_flag,fueldump_flag
CFS8802_20190831,CFS8802,EM8802,ac25c5,N882FE,C208,KPHX,KNYL,KNYL,,,,,,,,,2019-08-31,2019,8,31,2019-08,unspecified,,False,False
ASA1384_20190831,ASA1384,AS1384,a855e2,N636VA,A320,KPSP,KSEA,KSEA,,,,,,,,,2019-08-31,2019,8,31,2019-08,unspecified,,False,False
ICE10M_20190902,ICE10M,FI568,4cc27a,TF-ISV,B752,BIKF,BIKF,LSZH,BIKF,unclear,return,unknown,,,,,2019-09-02,2019,9,2,2019-09,unconfirmed_emergency,BIKF,True,False
UAL1827_20190903,UAL1827,UA1827,a0acdd,N14228,B738,KEWR,KSAN,KSAN,,,,,,,,,2019-09-03,2019,9,3,2019-09,unspecified,,False,False
EZY64NL_20190904,EZY64NL,U28679,400c4a,G-EZIH,A319,EGKK,LFLL,LIEO,LFLL,cracked_windshield,diverted,unknown,,,,,2019-09-04,2019,9,4,2019-09,cracked_windshield,LFLL,True,False
NAX10B_20190905,NAX10B,DY7110,479089,LN-LNI,B789,KLAX,EIDW,LEBL,EIDW,engine,diverted,unknown,4cc72ac7,engine,diverted,unknown,2019-09-05,2019,9,5,2019-09,engine_problem,EIDW,True,False
CSZ9073_20190906,CSZ9073,ZH9073,780d00,B-1713,B738,ZGSZ,RCTP,RCTP,,,,,,,,,2019-09-06,2019,9,6,2019-09,unspecified,,False,False
RPA5939_20190906,RPA5939,DL5939,ac0307,N873RW,E170,KJFK,KCMH,KCMH,,,,,,,,,2019-09-06,2019,9,6,2019-09,unspecified,,False,False
BEE1AJ_20190906,BEE1AJ,BE417,401152,G-JECX,DH8D,EGAC,EGBB,EGBB,,unclear,planned,unknown,,,,,2019-09-06,2019,9,6,2019-09,unconfirmed_emergency,,False,False
BOX495_20190907,BOX495,3S495,3c458a,D-AALJ,B77L,KIAH,,EDDF,,,,,,,,,2019-09-07,2019,9,7,2019-09,unspecified,,False,False
RYR160H_20190907,RYR160H,,4ca242,EI-DCL,B738,,LFBD,,,unclear,unclear,unknown,,,,,2019-09-07,2019,9,7,2019-09,unconfirmed_emergency,,False,False
MSR845_20190908,MSR845,MS845,0100df,SU-GCR,B738,HECA,,DAAG,,,,,,,,,2019-09-08,2019,9,8,2019-09,unspecified,,False,False
ROU1522_20190909,ROU1522,AC1522,c0482a,C-GBIN,A319,CYUL,CYUL,CYYT,CYUL,cabin_pressure,return,unknown,,,,,2019-09-09,2019,9,9,2019-09,depressurization_cabin,CYUL,True,False
AHK681_20190909,AHK681,LD681,780a86,B-LDM,A306,RCTP,RCTP,VHHH,RCTP,unclear,return,unknown,,,,,2019-09-09,2019,9,9,2019-09,unconfirmed_emergency,RCTP,True,False
EDV5460_20190910,EDV5460,DL5460,a7dadc,N605LR,CRJ9,KATL,KTLH,KTLH,,,,,,,,,2019-09-10,2019,9,10,2019-09,unspecified,,False,False
ASA445_20190911,ASA445,AS445,a35975,N315AS,B739,KLAX,KSEA,KSEA,,,,,,,,,2019-09-11,2019,9,11,2019-09,unspecified,,False,False
CPA509_20190911,CPA509,CX509,780173,B-HNK,B773,RJAA,VHHH,VHHH,,,,,,,,,2019-09-11,2019,9,11,2019-09,unspecified,,False,False
ROU1591_20190911,ROU1591,AC1591,c0466c,C-GARJ,A319,CYYZ,CYYC,CYYC,,,,,,,,,2019-09-11,2019,9,11,2019-09,unspecified,,False,False
VLG3866_20190913,VLG3866,VY3866,3424d5,EC-KDG,A320,LEPA,,LEAS,,,,,,,,,2019-09-13,2019,9,13,2019-09,unspecified,,False,False
ETH687_20190915,ETH687,ET687,040015,ET-ALO,B763,VIDP,VIDP,HAAB,VIDP,unclear,return,unknown,,,,,2019-09-15,2019,9,15,2019-09,unconfirmed_emergency,VIDP,True,False
DKH1295_20190915,DKH1295,HO1295,78124e,B-1001,A321,ZSPD,VMMC,VMMC,,,,,,,,,2019-09-15,2019,9,15,2019-09,unspecified,,False,False
IBK3502_20190915,IBK3502,D83502,4ca506,EI-FHM,B738,EKCH,,EGPH,,unclear,unclear,unknown,,,,,2019-09-15,2019,9,15,2019-09,unconfirmed_emergency,,False,False
JBU1447_20190916,JBU1447,B61447,a2d27c,N281JB,E190,KHPN,KTPA,KTPA,,,,,,,,,2019-09-16,2019,9,16,2019-09,unspecified,,False,False
SWR358_20190916,SWR358,LX358,4b17f8,HB-JCA,BCS3,LSGG,,EGLL,LSGG,engine,return,unknown,4cce7a9f,engine,return,unknown,2019-09-16,2019,9,16,2019-09,engine_problem,LSGG,True,False
AXG1801_20190917,AXG1801,,3c9432,D-BEAR,C750,,OMDW,,,,,,,,,,2019-09-17,2019,9,17,2019-09,unspecified,,False,False
RPA6144_20190918,RPA6144,DL6144,abf1d2,N869RW,E170,KCMH,KIND,KIND,,unclear,unclear,unknown,,,,,2019-09-18,2019,9,18,2019-09,unconfirmed_emergency,,False,False
JAF20K_20190919,JAF20K,TB1311,44d2b6,OO-TUV,B738,EBBR,LEJR,LEJR,,,,,,,,,2019-09-19,2019,9,19,2019-09,unspecified,,False,False
WJA556_20190919,WJA556,WS556,c01f52,C-FLWJ,B737,CYYC,CYKF,CYKF,,,,,,,,,2019-09-19,2019,9,19,2019-09,unspecified,,False,False
AUI949_20190920,AUI949,PS949,5082c8,UR-PSG,B738,UKLL,LFML,LEBL,LFML,unclear,diverted,unknown,,,,,2019-09-20,2019,9,20,2019-09,unconfirmed_emergency,LFML,True,False
NDU569_20190921,NDU569,,a74989,N569ND,C172,KIWA,KIWA,KIWA,,,,,,,,,2019-09-21,2019,9,21,2019-09,unspecified,,False,False
FDB338_20190921,FDB338,FZ338,896469,A6-FGB,B738,OPST,OMDB,OMDB,,unclear,unclear,unknown,,,,,2019-09-21,2019,9,21,2019-09,unconfirmed_emergency,,False,False
SOO275_20190921,SOO275,9S275,aa8499,N777SA,B77L,KCVG,,EDDP,,,,,,,,,2019-09-21,2019,9,21,2019-09,unspecified,,False,False
SKU621_20190921,SKU621,H2621,e8032b,CC-AZH,A20N,SBGL,,SCEL,,,,,,,,,2019-09-21,2019,9,21,2019-09,unspecified,,False,False
EDV5383_20190922,EDV5383,DL5383,ac5f32,N8969A,CRJ2,KBTV,KDTW,KDTW,,,,,,,,,2019-09-22,2019,9,22,2019-09,unspecified,,False,False
AFR46MN_20190923,AFR46MN,AF1116,4ca6ad,EI-RJZ,RJ85,LFPG,LFPG,EIDW,LFPG,technical,return,unknown,,,,,2019-09-23,2019,9,23,2019-09,technical_systems,LFPG,True,False
TGR32_20190924,TGR32,,ad2775,N947DA,DV20,KPUB,KPUB,KPUB,,,,,,,,,2019-09-24,2019,9,24,2019-09,unspecified,,False,False
GJS6202_20190924,GJS6202,DL6202,a3bd81,N340CA,CRJ7,KCVG,KRDU,KRDU,,,,,,,,,2019-09-24,2019,9,24,2019-09,unspecified,,False,False
QXE2492_20190924,QXE2492,AS2492,a880b0,N647QX,E75L,KSTS,KSEA,KSEA,,,,,,,,,2019-09-24,2019,9,24,2019-09,unspecified,,False,False
FMY8035_20190925,FMY8035,,3aabff,100,TBM7,,LFPO,,,,,,,,,,2019-09-25,2019,9,25,2019-09,unspecified,,False,False
ASA976_20190926,ASA976,AS976,a360e3,N317AS,B739,KSEA,KBOI,KBOI,,,,,,,,,2019-09-26,2019,9,26,2019-09,unspecified,,False,False
KAL475_20190929,KAL475,KE475,71c272,HL8272,B739,RKSI,,VVDL,,,,,,,,,2019-09-29,2019,9,29,2019-09,unspecified,,False,False
NDU792_20190930,NDU792,,aac0a3,N792ND,PA44,KIWA,KPHX,,,,,,,,,,2019-09-30,2019,9,30,2019-09,unspecified,,False,False
TOM683_20190930,TOM683,BY683,400ff4,G-FDZD,B738,DTNH,LFLL,EGBB,LFLL,unclear,diverted,unknown,,,,,2019-09-30,2019,9,30,2019-09,unconfirmed_emergency,LFLL,True,False
DAL541_20191001,DAL541,DL541,a44591,N3744F,B738,KBOS,,KSEA,,,,,,,,,2019-10-01,2019,10,1,2019-10,unspecified,,False,False
RPA3591_20191002,RPA3591,UA3591,a9b4a4,N724YX,E75L,KORD,KORD,KDCA,KORD,unclear,return,unknown,4cd896a3,cabin_pressure,return,unknown,2019-10-02,2019,10,2,2019-10,depressurization_cabin,KORD,True,False
EXS6903_20191003,EXS6903,LS6903,400f4c,G-LSAE,B752,EPKK,EGPH,EGPH,,landing_gear,planned,unknown,,,,,2019-10-03,2019,10,3,2019-10,gear_hydraulics,,False,False
SHT6P_20191003,SHT6P,BA1496,4008ae,G-EUPO,A319,EGLL,EGLL,EGPF,EGLL,unclear,return,unknown,,,,,2019-10-03,2019,10,3,2019-10,unconfirmed_emergency,EGLL,True,False
BAW241R_20191005,BAW241R,BA2591,400834,G-MIDX,A320,LIBD,LFSB,EGKK,LFSB,smoke_burn_smell_flames,diverted,unknown,4cda895e,smoke_burn_smell_flames,diverted,unknown,2019-10-05,2019,10,5,2019-10,smoke_fire_fumes,LFSB,True,False
UAL881_20191006,UAL881,UA881,a1d8fd,N218UA,B772,KORD,,RJAA,,,,,,,,,2019-10-06,2019,10,6,2019-10,unspecified,,False,False
DAL699_20191006,DAL699,DL699,ad2af2,N948AT,B712,KHSV,KATL,KATL,,,,,,,,,2019-10-06,2019,10,6,2019-10,unspecified,,False,False
RYR68UM_20191007,RYR68UM,FR3532,4cabc2,EI-FRT,B738,EHEH,EDSB,LEPA,EDSB,unclear,unclear,unknown,,,,,2019-10-07,2019,10,7,2019-10,unconfirmed_emergency,EDSB,True,False
AEE4258_20191007,AEE4258,A34258,4690e2,SX-DGB,A320,LGIR,LFLL,LFRG,LFLL,unclear,diverted,unknown,,,,,2019-10-07,2019,10,7,2019-10,unconfirmed_emergency,LFLL,True,False
AAL1612_20191008,AAL1612,AA1612,ac90a8,N909AN,B738,KGSP,KDFW,KDFW,,,,,,,,,2019-10-08,2019,10,8,2019-10,unspecified,,False,False
JES3422_20191011,JES3422,WJ3422,e0958f,LV-IVO,A320,SADP,,SAME,,,,,,,,,2019-10-11,2019,10,11,2019-10,unspecified,,False,False
NKS565_20191011,NKS565,NK565,a7debf,N606NK,A320,KDTW,KATL,KATL,,,,,,,,,2019-10-11,2019,10,11,2019-10,unspecified,,False,False
UAE734_20191012,UAE734,EK734,8963d5,A6-EPF,B77W,HSSS,OMDB,OMDB,,unclear,planned,unknown,,,,,2019-10-12,2019,10,12,2019-10,unconfirmed_emergency,,False,False
UPS801_20191013,UPS801,5X801,a4dd5e,N412UP,B752,KSAT,KSDF,KSDF,,,,,,,,,2019-10-13,2019,10,13,2019-10,unspecified,,False,False
BAW548_20191014,BAW548,BA548,400ceb,G-EUXI,A321,EGLL,EGLL,LIRF,EGLL,technical,return,unknown,,,,,2019-10-14,2019,10,14,2019-10,technical_systems,EGLL,True,False
JIA5437_20191014,JIA5437,AA5437,a70812,N552NN,CRJ9,KCLT,KGRR,KGRR,,,,,,,,,2019-10-14,2019,10,14,2019-10,unspecified,,False,False
UAL1090_20191014,UAL1090,UA1090,abacd2,N851UA,A319,KIAH,,MMMX,,,,,,,,,2019-10-14,2019,10,14,2019-10,unspecified,,False,False
VLG12AV_20191015,VLG12AV,VY1241,345107,EC-MJC,A320,LEAL,LFRS,EGFF,LFRS,medical,diverted,unknown,,,,,2019-10-15,2019,10,15,2019-10,medical_emergency,LFRS,True,False
EZY58WD_20191015,EZY58WD,U22454,4010ee,G-EZBZ,A319,LICJ,EGGW,EGGW,,unclear,unclear,unknown,,,,,2019-10-15,2019,10,15,2019-10,unconfirmed_emergency,,False,False
BCS3611_20191017,BCS3611,QY3611,3c5431,D-AEAQ,A306,EFHK,EFHK,EDDP,EFHK,unclear,return,unknown,,,,,2019-10-17,2019,10,17,2019-10,unconfirmed_emergency,EFHK,True,False
TVF78RT_20191018,TVF78RT,,3964f3,F-GZHT,B738,,LFPO,,,unclear,unclear,unknown,,,,,2019-10-18,2019,10,18,2019-10,unconfirmed_emergency,,False,False
TSC571_20191019,TSC571,TS571,c07995,C-GUBC,A332,LIPZ,LFPG,CYUL,LFPG,technical,diverted,unknown,4ce407cd,heating,diverted,unknown,2019-10-19,2019,10,19,2019-10,technical_systems,LFPG,True,False
ASH5792_20191019,ASH5792,YV5792,aca60d,N914FJ,CRJ9,KDFW,KDFW,KMLI,KDFW,unclear,unclear,unknown,,,,,2019-10-19,2019,10,19,2019-10,unconfirmed_emergency,KDFW,True,False
SWA4631_20191019,SWA4631,WN4631,abaaa8,N8507C,B738,,KSEA,,,,,,,,,,2019-10-19,2019,10,19,2019-10,unspecified,,False,False
RYR21UJ_20191020,RYR21UJ,FR1064,4ca1b9,EI-DAH,B738,EGPH,EGPH,LFBO,EGPH,bird,return,hold_to_reduce,,,,,2019-10-20,2019,10,20,2019-10,bird_strike,EGPH,True,True
CPA087_20191022,CPA087,CX87,780a6e,B-LJK,B748,PANC,VHHH,VHHH,,,,,,,,,2019-10-22,2019,10,22,2019-10,unspecified,,False,False
EJA799_20191024,EJA799,1I799,aadae3,N799QS,CL35,KCMH,KATW,,,,,,,,,,2019-10-24,2019,10,24,2019-10,unspecified,,False,False
JBU61_20191025,JBU61,B661,ad2baa,N948JB,A321,KBOS,,TJSJ,,,,,,,,,2019-10-25,2019,10,25,2019-10,unspecified,,False,False
RPA4563_20191025,RPA4563,YX4563,a53436,N434YX,E75L,KLGA,,KMIA,,,,,,,,,2019-10-25,2019,10,25,2019-10,unspecified,,False,False
RRR4055_20191026,RRR4055,,43c5e5,ZM411,A400,,EGVN,,,unclear,unclear,unknown,,,,,2019-10-26,2019,10,26,2019-10,unconfirmed_emergency,,False,False
LOF4696_20191027,LOF4696,UA4696,a081a2,N13123,E45X,KORD,KGRR,KGRR,,,,,,,,,2019-10-27,2019,10,27,2019-10,unspecified,,False,False
SWA3708_20191027,SWA3708,WN3708,abe075,N8643A,B738,KBNA,KLAS,KRSW,KLAS,,,,,,,,2019-10-27,2019,10,27,2019-10,unspecified,KLAS,True,False
ARG1465_20191027,ARG1465,AR1465,e073cf,LV-GOO,B737,SANT,SAEZ,SAEZ,,,,,,,,,2019-10-27,2019,10,27,2019-10,unspecified,,False,False
CLX4327_20191028,CLX4327,CV4327,4d0117,LX-VCM,B748,EBLG,EBLG,ELLX,EBLG,unclear,diverted,unknown,,,,,2019-10-28,2019,10,28,2019-10,unconfirmed_emergency,EBLG,True,False
ASH6099_20191029,ASH6099,UA6099,ab3e98,N82314,E75L,KIAD,KIAH,KIAH,,unclear,planned,unknown,,,,,2019-10-29,2019,10,29,2019-10,unconfirmed_emergency,,False,False
HDA391_20191031,HDA391,KA391,7801d4,B-HSN,A320,RJTT,,VHHH,RJTT,technical,return,unknown,,,,,2019-10-31,2019,10,31,2019-10,technical_systems,RJTT,True,False
VTM384_20191102,VTM384,VTM384,0d0aa8,XA-UZI,MD83,KLRD,KFWA,KFWA,,,,,,,,,2019-11-02,2019,11,2,2019-11,unspecified,,False,False
TAP923U_20191103,TAP923U,TP923,495281,CS-TTA,A319,LSZH,LFBD,LPPR,LFBD,medical,diverted,unknown,,,,,2019-11-03,2019,11,3,2019-11,medical_emergency,LFBD,True,False
SHT42P_20191103,SHT42P,BA2518,4008e5,G-MIDT,A320,EGKK,EGPF,EGPF,,medical,planned,unknown,,,,,2019-11-03,2019,11,3,2019-11,medical_emergency,,False,False
SRR6498_20191105,SRR6498,S66498,45ce4b,OY-SRK,B762,EDDK,EDDK,LIME,EDDK,unclear,unclear,unknown,,,,,2019-11-05,2019,11,5,2019-11,unconfirmed_emergency,EDDK,True,False
BTQ879_20191106,BTQ879,4B879,a99ec4,N719PC,PC12,KPIT,KJST,KJST,,,,,,,,,2019-11-06,2019,11,6,2019-11,unspecified,,False,False
EZY97YM_20191107,EZY97YM,U27416,4074b5,G-UZHE,A20N,LEAL,LFBD,EGMC,LFBD,medical,diverted,unknown,,,,,2019-11-07,2019,11,7,2019-11,medical_emergency,LFBD,True,False
RYR14QD_20191108,RYR14QD,FR8747,4ca61c,EI-DWO,B738,LFBH,EGGW,EGSS,EGGW,unclear,unclear,unknown,,,,,2019-11-08,2019,11,8,2019-11,unconfirmed_emergency,EGGW,True,False
CAP2936_20191109,CAP2936,,a2200d,N236NY,C172,,,KPHL,,unclear,unclear,unknown,,,,,2019-11-09,2019,11,9,2019-11,unconfirmed_emergency,,False,False
EXS3ZC_20191110,EXS3ZC,LS1216,406caa,G-GDFU,B738,LEAL,LFRS,EGBB,LFRS,unclear,diverted,unknown,,,,,2019-11-10,2019,11,10,2019-11,unconfirmed_emergency,LFRS,True,False
VJT426_20191110,VJT426,,4d20d9,9H-VCC,CL35,,UUWW,,,,,,,,,,2019-11-10,2019,11,10,2019-11,unspecified,,False,False
UAL275_20191110,UAL275,UA275,a5ef0e,N48127,B752,KEWR,KLAX,KLAX,,,,,,,,,2019-11-10,2019,11,10,2019-11,unspecified,,False,False
RPA4478_20191112,RPA4478,AA4478,a55090,N441YX,E75L,KLGA,KXNA,KXNA,,,,,,,,,2019-11-12,2019,11,12,2019-11,unspecified,,False,False
SWA2065_20191114,SWA2065,WN2065,a1fd03,N227WN,B737,KJAX,KBNA,KBNA,,,,,,,,,2019-11-14,2019,11,14,2019-11,unspecified,,False,False
RYR2WF_20191114,RYR2WF,FR3227,4ca854,EI-EML,B738,ENTO,EGPH,EGCC,EGPH,medical,diverted,unknown,,,,,2019-11-14,2019,11,14,2019-11,medical_emergency,EGPH,True,False
VTM384_20191114,VTM384,,0d0aa9,XA-SLW,SW4,,KSDF,,,technical,planned,unknown,,,,,2019-11-14,2019,11,14,2019-11,technical_systems,,False,False
TSC691_20191116,TSC691,TS691,c07877,C-GTQC,B738,MUSC,KMCO,CYYZ,KMCO,engine,diverted,hold_to_reduce,4cf65d38,engine,diverted,unknown,2019-11-16,2019,11,16,2019-11,engine_problem,KMCO,True,True
DAL497_20191117,DAL497,DL497,ac4d1a,N892DN,B739,KJFK,,MDSD,,,,,,,,,2019-11-17,2019,11,17,2019-11,unspecified,,False,False
HKS17C_20191118,HKS17C,,406b9c,G-WNSD,S92,EGPD,EGPD,,,unclear,unclear,unknown,,,,,2019-11-18,2019,11,18,2019-11,unconfirmed_emergency,,False,False
WEN3291_20191118,WEN3291,WS3291,c01ca9,C-FKWE,DH8D,CYQR,CYYC,CYYC,,,,,,,,,2019-11-18,2019,11,18,2019-11,unspecified,,False,False
PDT4780_20191118,PDT4780,AA4780,a895b0,N652RS,E145,KSBY,KPHL,KPHL,,unclear,unclear,unknown,,,,,2019-11-18,2019,11,18,2019-11,unconfirmed_emergency,,False,False
AAL343_20191119,AAL343,AA343,a10931,N166NN,A321,KSFO,KMIA,KMIA,,,,,,,,,2019-11-19,2019,11,19,2019-11,unspecified,,False,False
BEE2AN_20191120,BEE2AN,BE1357,4072b7,G-PRPO,DH8D,EGAC,EGGP,EGLC,EGGP,unclear,diverted,unknown,,,,,2019-11-20,2019,11,20,2019-11,unconfirmed_emergency,EGGP,True,False
EIN124_20191121,EIN124,EI124,4ca842,EI-ELA,A333,KORD,,EIDW,,,,,,,,,2019-11-21,2019,11,21,2019-11,unspecified,,False,False
AMX090_20191121,AMX090,AM90,ad7633,N967AM,B788,MMMX,,RKSI,,,,,,,,,2019-11-21,2019,11,21,2019-11,unspecified,,False,False
SKW5639_20191121,SKW5639,UA5639,abb645,N854AS,CRJ2,KCOS,KMCI,KORD,KMCI,unclear,unclear,unknown,,,,,2019-11-21,2019,11,21,2019-11,unconfirmed_emergency,KMCI,True,False
AAL1667_20191121,AAL1667,AA1667,adb782,N983NN,B738,KSEA,KDFW,KDFW,,,,,,,,,2019-11-21,2019,11,21,2019-11,unspecified,,False,False
ASH6238_20191123,ASH6238,UA6238,ac537f,N89349,E75L,KIAD,,KSAT,,,,,,,,,2019-11-23,2019,11,23,2019-11,unspecified,,False,False
WEN3410_20191123,WEN3410,WS3410,c00bfb,C-FENY,DH8D,CYQB,CYYZ,CYYZ,,,,,,,,,2019-11-23,2019,11,23,2019-11,unspecified,,False,False
ARG1403_20191124,ARG1403,AR1403,e072d4,LV-GKT,B738,SAME,,SABE,,,,,,,,,2019-11-24,2019,11,24,2019-11,unspecified,,False,False
SXS1VK_20191124,SXS1VK,XQ180,4bcde3,TC-SOC,B738,LTAI,LTFJ,EDDL,LTFJ,medical,diverted,unknown,,,,,2019-11-24,2019,11,24,2019-11,medical_emergency,LTFJ,True,False
RPA3597_20191124,RPA3597,YX3597,a85949,N637RW,E170,KEWR,KCVG,KCLT,KCVG,,,,,,,,2019-11-24,2019,11,24,2019-11,unspecified,KCVG,True,False
ENY4002_20191126,ENY4002,AA4002,ab10cf,N812AE,E135,KDFW,KDFW,KMHK,KDFW,unclear,return,unknown,,,,,2019-11-26,2019,11,26,2019-11,unconfirmed_emergency,KDFW,True,False
NWG872A_20191127,NWG872A,,47aed2,LN-AWC,LJ45,,EKCH,,,unclear,unclear,unknown,,,,,2019-11-27,2019,11,27,2019-11,unconfirmed_emergency,,False,False
UAE3PG_20191127,UAE3PG,EK19,896484,A6-EUZ,A388,OMDB,EGCC,EGCC,,unclear,unclear,unknown,,,,,2019-11-27,2019,11,27,2019-11,unconfirmed_emergency,,False,False
SHT8H_20191127,SHT8H,BA1454,405a48,G-EUUZ,A320,EGLL,EGPH,EGPH,,unclear,unclear,unknown,,,,,2019-11-27,2019,11,27,2019-11,unconfirmed_emergency,,False,False
HKS306A_20191127,HKS306A,,4071a2,G-WNSV,S92,EGPB,EGPD,,,unclear,unclear,unknown,,,,,2019-11-27,2019,11,27,2019-11,unconfirmed_emergency,,False,False
ABR1538_20191128,ABR1538,,39666a,F-GZTK,B734,EGNX,LFPG,LIMC,LFPG,unclear,diverted,unknown,,,,,2019-11-28,2019,11,28,2019-11,unconfirmed_emergency,LFPG,True,False
AAL1849_20191129,AAL1849,AA1849,a2fcff,N292AY,A332,KCLT,KMCO,KMCO,,unclear,unclear,unknown,,,,,2019-11-29,2019,11,29,2019-11,unconfirmed_emergency,,False,False
SVA3835D_20191201,SVA3835D,SV3835,71002a,HZ-ARA,B789,WMKK,VOBL,OEMA,VOBL,technical,diverted,unknown,4d010bc0,misc,diverted,unknown,2019-12-01,2019,12,1,2019-12,technical_systems,VOBL,True,False
FDX903_20191201,FDX903,FX903,a9fe30,N743FD,A306,KMEM,KMDT,KMDT,,,,,,,,,2019-12-01,2019,12,1,2019-12,unspecified,,False,False
EZY84ZA_20191202,EZY84ZA,U26853,400c4b,G-EZII,A319,EGPF,EGNT,EHAM,EGNT,medical,diverted,unknown,,,,,2019-12-02,2019,12,2,2019-12,medical_emergency,EGNT,True,False
AAL2620_20191203,AAL2620,AA2620,acd481,N926AN,B738,KDFW,KIND,KIND,,,,,,,,,2019-12-03,2019,12,3,2019-12,unspecified,,False,False
RPA3552_20191203,RPA3552,UA3552,a866c7,N640RW,E170,KCVG,,KIAH,,,,,,,,,2019-12-03,2019,12,3,2019-12,unspecified,,False,False
LCO1721_20191205,LCO1721,UC1721,a6b8d6,N532LA,B763,SBRF,,SBKP,,,,,,,,,2019-12-05,2019,12,5,2019-12,unspecified,,False,False
LXJ520_20191205,LXJ520,,a68981,N520FX,CL30,,KPIT,,,,,,,,,,2019-12-05,2019,12,5,2019-12,unspecified,,False,False
TAR791_20191206,TAR791,TU791,02a192,TS-IMS,A320,EGLL,LFML,DTTA,LFML,unclear,diverted,unknown,,,,,2019-12-06,2019,12,6,2019-12,unconfirmed_emergency,LFML,True,False
LCO1501_20191208,LCO1501,UC1501,a6b8d6,N532LA,B763,LEMD,,GVAC,,,,,,,,,2019-12-08,2019,12,8,2019-12,unspecified,,False,False
EDV5442_20191208,EDV5442,DL5442,a89f80,N655CA,CRJ7,KLGA,KXNA,KXNA,,,,,,,,,2019-12-08,2019,12,8,2019-12,unspecified,,False,False
SWA6542_20191209,SWA6542,WN6542,a27380,N257WN,B737,KBNA,KDEN,KDEN,,,,,,,,,2019-12-09,2019,12,9,2019-12,unspecified,,False,False
DAL379_20191211,DAL379,DL379,a4076a,N359NB,A319,KSEA,KGEG,KGEG,,,,,,,,,2019-12-11,2019,12,11,2019-12,unspecified,,False,False
EZY68TR_20191211,EZY68TR,U28973,40631f,G-EZGA,A319,EGKK,EBBR,LBSF,EBBR,medical,diverted,unknown,,,,,2019-12-11,2019,12,11,2019-12,medical_emergency,EBBR,True,False
NKS8124_20191211,NKS8124,NK8124,a86a28,N641NK,A320,KMCO,KDTW,KLAS,KDTW,,,,,,,,2019-12-11,2019,12,11,2019-12,unspecified,KDTW,True,False
SKW5372_20191212,SKW5372,UA5372,a5aa1c,N464SW,CRJ2,KPSC,KSFO,KSFO,,,,,,,,,2019-12-12,2019,12,12,2019-12,unspecified,,False,False
ABD714_20191213,ABD714,CC714,4cc3c9,TF-AMI,B744,KGSP,,EDFH,,,,,,,,,2019-12-13,2019,12,13,2019-12,unspecified,,False,False
ENY3766_20191215,ENY3766,MQ3766,a8e6e2,N673AE,E145,KBWI,KORD,KORD,,,,,,,,,2019-12-15,2019,12,15,2019-12,unspecified,,False,False
UAL986_20191215,UAL986,UA986,a86e6c,N642UA,B763,LFPG,EGCC,KORD,EGCC,fuel_leak,diverted,fueldump,4d0ae8b5,fuel_leak,diverted,unknown,2019-12-15,2019,12,15,2019-12,fuel_issue,EGCC,True,True
GLO7720_20191216,GLO7720,G37720,e48854,PR-GUH,B738,SBGL,,SCEL,,,,,,,,,2019-12-16,2019,12,16,2019-12,unspecified,,False,False
ASA1758_20191218,ASA1758,AS1758,a2e26a,N285VA,A320,KSEA,KSJC,KSJC,,,,,,,,,2019-12-18,2019,12,18,2019-12,unspecified,,False,False
CAL919_20191219,CAL919,CI919,8991a8,B-18360,A333,RCTP,VHHH,VHHH,,,,,,,,,2019-12-19,2019,12,19,2019-12,unspecified,,False,False
KYE1332_20191219,KYE1332,GG1332,ac7a61,N903AR,B744,KSDF,KMIA,KMIA,,,,,,,,,2019-12-19,2019,12,19,2019-12,unspecified,,False,False
AFL1164_20191219,AFL1164,SU1164,155bb6,RA-89014,SU95,UUEE,UUEE,URRP,UUEE,unclear,return,unknown,,,,,2019-12-19,2019,12,19,2019-12,unconfirmed_emergency,UUEE,True,False
SAS2549_20191220,SAS2549,SK2549,4caf7e,EI-SIE,A20N,ESSA,EGCC,EGCC,,unclear,planned,unknown,,,,,2019-12-20,2019,12,20,2019-12,unconfirmed_emergency,,False,False
RPA4699_20191222,RPA4699,AA4699,a5255a,N430YX,E75L,KDCA,KCMH,KCMH,,,,,,,,,2019-12-22,2019,12,22,2019-12,unspecified,,False,False
ARG1304_20191222,ARG1304,AR1304,e0638c,LV-FNL,A332,SAEZ,,KMIA,,,,,,,,,2019-12-22,2019,12,22,2019-12,unspecified,,False,False
SWA3794_20191223,SWA3794,WN3794,acc799,N922WN,B737,KOAK,KHOU,KHOU,,,,,,,,,2019-12-23,2019,12,23,2019-12,unspecified,,False,False
ENY3498_20191225,ENY3498,AA3498,abb9f0,N855AE,E135,KTRI,KDFW,KDFW,,,,,,,,,2019-12-25,2019,12,25,2019-12,unspecified,,False,False
CJT550_20191227,CJT550,W8550,c04aca,C-GCIJ,B763,CYYC,CYWG,CYWG,,,,,,,,,2019-12-27,2019,12,27,2019-12,unspecified,,False,False
PAC213_20191227,PAC213,PO213,abc5b8,N858GT,B748,KCVG,,RJAA,,,,,,,,,2019-12-27,2019,12,27,2019-12,unspecified,,False,False
